clip_id,frame_number,timestamp,height,width,top,left,label_category_attr:occlusion,object-id,object-name
c86c5rjqbl6t6917,30,1.001,72.0,32.0,501.0,314.0,partial,be2fe3c0-a87d-11eb-b4de-a992953e7bc3,pedestrian:20
c86c5rjqbl6t6917,30,1.001,89.0,42.0,494.0,329.0,not-occluded,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,30,1.001,66.0,19.0,501.0,478.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,60,2.002,87.0,36.0,500.0,94.0,not-occluded,68423580-a87d-11eb-b4de-a992953e7bc3,pedestrian:1
c86c5rjqbl6t6917,60,2.002,85.0,25.0,500.0,125.0,not-occluded,6bed6330-a87d-11eb-b4de-a992953e7bc3,pedestrian:2
c86c5rjqbl6t6917,60,2.002,86.0,29.0,492.0,420.0,not-occluded,6f6f5e00-a87d-11eb-b4de-a992953e7bc3,pedestrian:3
c86c5rjqbl6t6917,60,2.002,87.0,29.0,490.0,447.0,not-occluded,72102090-a87d-11eb-b4de-a992953e7bc3,pedestrian:4
c86c5rjqbl6t6917,60,2.002,77.0,20.0,493.0,255.0,partial,b45e4f30-a87d-11eb-b4de-a992953e7bc3,pedestrian:17
c86c5rjqbl6t6917,60,2.002,78.0,26.0,499.0,262.0,not-occluded,b7f1fd40-a87d-11eb-b4de-a992953e7bc3,pedestrian:18
c86c5rjqbl6t6917,60,2.002,73.0,29.0,504.0,287.0,not-occluded,bac23440-a87d-11eb-b4de-a992953e7bc3,pedestrian:19
c86c5rjqbl6t6917,60,2.002,89.0,42.0,494.0,331.0,not-occluded,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,60,2.002,66.0,19.0,501.0,478.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,60,2.002,85.0,36.0,488.0,1876.0,partial,e4542430-a87d-11eb-b4de-a992953e7bc3,pedestrian:23
c86c5rjqbl6t6917,60,2.002,78.0,31.0,490.0,1846.0,partial,e819b7b0-a87d-11eb-b4de-a992953e7bc3,pedestrian:24
c86c5rjqbl6t6917,60,2.002,67.0,21.0,496.0,1708.0,not-occluded,ec2f18e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:25
c86c5rjqbl6t6917,60,2.002,77.0,27.0,488.0,1680.0,not-occluded,ee3940c0-a87d-11eb-b4de-a992953e7bc3,pedestrian:26
c86c5rjqbl6t6917,60,2.002,47.0,16.0,517.0,164.0,not-occluded,fa165cc0-a87d-11eb-b4de-a992953e7bc3,pedestrian:27
c86c5rjqbl6t6917,60,2.002,61.0,25.0,503.0,184.0,not-occluded,fd675c80-a87d-11eb-b4de-a992953e7bc3,pedestrian:28
c86c5rjqbl6t6917,90,3.003,87.0,36.0,500.0,95.0,partial,68423580-a87d-11eb-b4de-a992953e7bc3,pedestrian:1
c86c5rjqbl6t6917,90,3.003,83.0,25.0,501.0,124.0,not-occluded,6bed6330-a87d-11eb-b4de-a992953e7bc3,pedestrian:2
c86c5rjqbl6t6917,90,3.003,84.0,28.0,493.0,420.0,not-occluded,6f6f5e00-a87d-11eb-b4de-a992953e7bc3,pedestrian:3
c86c5rjqbl6t6917,90,3.003,87.0,29.0,490.0,448.0,not-occluded,72102090-a87d-11eb-b4de-a992953e7bc3,pedestrian:4
c86c5rjqbl6t6917,90,3.003,77.0,26.0,492.0,244.0,not-occluded,b45e4f30-a87d-11eb-b4de-a992953e7bc3,pedestrian:17
c86c5rjqbl6t6917,90,3.003,78.0,26.0,499.0,271.0,not-occluded,b7f1fd40-a87d-11eb-b4de-a992953e7bc3,pedestrian:18
c86c5rjqbl6t6917,90,3.003,74.0,30.0,504.0,289.0,not-occluded,bac23440-a87d-11eb-b4de-a992953e7bc3,pedestrian:19
c86c5rjqbl6t6917,90,3.003,89.0,42.0,494.0,330.0,not-occluded,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,90,3.003,66.0,19.0,502.0,478.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,90,3.003,85.0,36.0,488.0,1842.0,partial,e4542430-a87d-11eb-b4de-a992953e7bc3,pedestrian:23
c86c5rjqbl6t6917,90,3.003,78.0,31.0,491.0,1802.0,partial,e819b7b0-a87d-11eb-b4de-a992953e7bc3,pedestrian:24
c86c5rjqbl6t6917,90,3.003,67.0,21.0,498.0,1732.0,not-occluded,ec2f18e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:25
c86c5rjqbl6t6917,90,3.003,77.0,27.0,491.0,1708.0,not-occluded,ee3940c0-a87d-11eb-b4de-a992953e7bc3,pedestrian:26
c86c5rjqbl6t6917,90,3.003,59.0,24.0,504.0,153.0,not-occluded,fd675c80-a87d-11eb-b4de-a992953e7bc3,pedestrian:28
c86c5rjqbl6t6917,90,3.003,65.0,24.0,486.0,1678.0,not-occluded,0e5b9240-a87e-11eb-b4de-a992953e7bc3,pedestrian:29
c86c5rjqbl6t6917,90,3.003,59.0,17.0,499.0,1702.0,partial,11be1e30-a87e-11eb-b4de-a992953e7bc3,pedestrian:30
c86c5rjqbl6t6917,90,3.003,79.0,21.0,484.0,1638.0,partial,144f9e80-a87e-11eb-b4de-a992953e7bc3,pedestrian:31
c86c5rjqbl6t6917,90,3.003,61.0,19.0,487.0,1657.0,major,17388da0-a87e-11eb-b4de-a992953e7bc3,pedestrian:32
c86c5rjqbl6t6917,90,3.003,69.0,23.0,501.0,369.0,not-occluded,20c21cb0-a87e-11eb-b4de-a992953e7bc3,pedestrian:33
c86c5rjqbl6t6917,120,4.004,89.0,37.0,499.0,91.0,not-occluded,68423580-a87d-11eb-b4de-a992953e7bc3,pedestrian:1
c86c5rjqbl6t6917,120,4.004,82.0,24.0,501.0,127.0,partial,6bed6330-a87d-11eb-b4de-a992953e7bc3,pedestrian:2
c86c5rjqbl6t6917,120,4.004,82.0,27.0,493.0,420.0,partial,6f6f5e00-a87d-11eb-b4de-a992953e7bc3,pedestrian:3
c86c5rjqbl6t6917,120,4.004,87.0,29.0,490.0,449.0,partial,72102090-a87d-11eb-b4de-a992953e7bc3,pedestrian:4
c86c5rjqbl6t6917,120,4.004,80.0,27.0,491.0,223.0,major,b45e4f30-a87d-11eb-b4de-a992953e7bc3,pedestrian:17
c86c5rjqbl6t6917,120,4.004,76.0,25.0,499.0,263.0,major,b7f1fd40-a87d-11eb-b4de-a992953e7bc3,pedestrian:18
c86c5rjqbl6t6917,120,4.004,74.0,30.0,500.0,292.0,major,bac23440-a87d-11eb-b4de-a992953e7bc3,pedestrian:19
c86c5rjqbl6t6917,120,4.004,91.0,43.0,495.0,328.0,major,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,120,4.004,66.0,19.0,501.0,479.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,120,4.004,65.0,24.0,486.0,1678.0,not-occluded,0e5b9240-a87e-11eb-b4de-a992953e7bc3,pedestrian:29
c86c5rjqbl6t6917,120,4.004,79.0,21.0,484.0,1638.0,partial,144f9e80-a87e-11eb-b4de-a992953e7bc3,pedestrian:31
c86c5rjqbl6t6917,120,4.004,61.0,19.0,487.0,1657.0,major,17388da0-a87e-11eb-b4de-a992953e7bc3,pedestrian:32
c86c5rjqbl6t6917,120,4.004,68.0,23.0,501.0,387.0,partial,20c21cb0-a87e-11eb-b4de-a992953e7bc3,pedestrian:33
c86c5rjqbl6t6917,120,4.004,69.0,41.0,491.0,1799.0,partial,2d9b9a10-a87e-11eb-b4de-a992953e7bc3,pedestrian:34
c86c5rjqbl6t6917,120,4.004,73.0,30.0,489.0,1772.0,partial,300c7300-a87e-11eb-b4de-a992953e7bc3,pedestrian:35
c86c5rjqbl6t6917,150,5.005,87.0,36.0,500.0,93.0,not-occluded,68423580-a87d-11eb-b4de-a992953e7bc3,pedestrian:1
c86c5rjqbl6t6917,150,5.005,82.0,24.0,501.0,125.0,not-occluded,6bed6330-a87d-11eb-b4de-a992953e7bc3,pedestrian:2
c86c5rjqbl6t6917,150,5.005,84.0,28.0,493.0,421.0,not-occluded,6f6f5e00-a87d-11eb-b4de-a992953e7bc3,pedestrian:3
c86c5rjqbl6t6917,150,5.005,87.0,29.0,490.0,447.0,not-occluded,72102090-a87d-11eb-b4de-a992953e7bc3,pedestrian:4
c86c5rjqbl6t6917,150,5.005,77.0,26.0,495.0,202.0,not-occluded,b45e4f30-a87d-11eb-b4de-a992953e7bc3,pedestrian:17
c86c5rjqbl6t6917,150,5.005,76.0,25.0,497.0,269.0,not-occluded,b7f1fd40-a87d-11eb-b4de-a992953e7bc3,pedestrian:18
c86c5rjqbl6t6917,150,5.005,74.0,30.0,501.0,287.0,not-occluded,bac23440-a87d-11eb-b4de-a992953e7bc3,pedestrian:19
c86c5rjqbl6t6917,150,5.005,94.0,45.0,490.0,329.0,not-occluded,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,150,5.005,66.0,19.0,501.0,478.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,150,5.005,65.0,24.0,486.0,1679.0,not-occluded,0e5b9240-a87e-11eb-b4de-a992953e7bc3,pedestrian:29
c86c5rjqbl6t6917,150,5.005,79.0,21.0,484.0,1639.0,partial,144f9e80-a87e-11eb-b4de-a992953e7bc3,pedestrian:31
c86c5rjqbl6t6917,150,5.005,61.0,19.0,487.0,1657.0,major,17388da0-a87e-11eb-b4de-a992953e7bc3,pedestrian:32
c86c5rjqbl6t6917,150,5.005,68.0,23.0,500.0,404.0,not-occluded,20c21cb0-a87e-11eb-b4de-a992953e7bc3,pedestrian:33
c86c5rjqbl6t6917,150,5.005,68.0,40.0,500.0,1803.0,partial,2d9b9a10-a87e-11eb-b4de-a992953e7bc3,pedestrian:34
c86c5rjqbl6t6917,150,5.005,76.0,31.0,495.0,1775.0,partial,300c7300-a87e-11eb-b4de-a992953e7bc3,pedestrian:35
c86c5rjqbl6t6917,150,5.005,75.0,25.0,499.0,226.0,not-occluded,41287c10-a87e-11eb-b4de-a992953e7bc3,pedestrian:36
c86c5rjqbl6t6917,180,6.006,87.0,36.0,500.0,93.0,not-occluded,68423580-a87d-11eb-b4de-a992953e7bc3,pedestrian:1
c86c5rjqbl6t6917,180,6.006,86.0,31.0,501.0,129.0,not-occluded,6bed6330-a87d-11eb-b4de-a992953e7bc3,pedestrian:2
c86c5rjqbl6t6917,180,6.006,86.0,29.0,492.0,419.0,not-occluded,6f6f5e00-a87d-11eb-b4de-a992953e7bc3,pedestrian:3
c86c5rjqbl6t6917,180,6.006,87.0,29.0,490.0,447.0,not-occluded,72102090-a87d-11eb-b4de-a992953e7bc3,pedestrian:4
c86c5rjqbl6t6917,180,6.006,79.0,27.0,494.0,172.0,not-occluded,b45e4f30-a87d-11eb-b4de-a992953e7bc3,pedestrian:17
c86c5rjqbl6t6917,180,6.006,72.0,24.0,499.0,272.0,not-occluded,b7f1fd40-a87d-11eb-b4de-a992953e7bc3,pedestrian:18
c86c5rjqbl6t6917,180,6.006,77.0,31.0,500.0,288.0,not-occluded,bac23440-a87d-11eb-b4de-a992953e7bc3,pedestrian:19
c86c5rjqbl6t6917,180,6.006,94.0,45.0,490.0,328.0,not-occluded,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,180,6.006,66.0,19.0,501.0,478.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,180,6.006,65.0,24.0,486.0,1679.0,not-occluded,0e5b9240-a87e-11eb-b4de-a992953e7bc3,pedestrian:29
c86c5rjqbl6t6917,180,6.006,76.0,20.0,485.0,1639.0,partial,144f9e80-a87e-11eb-b4de-a992953e7bc3,pedestrian:31
c86c5rjqbl6t6917,180,6.006,59.0,18.0,487.0,1658.0,major,17388da0-a87e-11eb-b4de-a992953e7bc3,pedestrian:32
c86c5rjqbl6t6917,180,6.006,67.0,39.0,500.0,1842.0,partial,2d9b9a10-a87e-11eb-b4de-a992953e7bc3,pedestrian:34
c86c5rjqbl6t6917,180,6.006,89.0,28.0,490.0,1816.0,partial,300c7300-a87e-11eb-b4de-a992953e7bc3,pedestrian:35
c86c5rjqbl6t6917,180,6.006,75.0,25.0,499.0,203.0,not-occluded,41287c10-a87e-11eb-b4de-a992953e7bc3,pedestrian:36
c86c5rjqbl6t6917,180,6.006,69.0,27.0,491.0,1709.0,not-occluded,81271560-a87e-11eb-b4de-a992953e7bc3,pedestrian:37
c86c5rjqbl6t6917,180,6.006,67.0,26.0,498.0,245.0,not-occluded,6d523870-a87f-11eb-b4de-a992953e7bc3,pedestrian:43
c86c5rjqbl6t6917,210,7.007000000000001,87.0,36.0,500.0,93.0,not-occluded,68423580-a87d-11eb-b4de-a992953e7bc3,pedestrian:1
c86c5rjqbl6t6917,210,7.007000000000001,79.0,23.0,503.0,126.0,not-occluded,6bed6330-a87d-11eb-b4de-a992953e7bc3,pedestrian:2
c86c5rjqbl6t6917,210,7.007000000000001,87.0,29.0,492.0,419.0,not-occluded,6f6f5e00-a87d-11eb-b4de-a992953e7bc3,pedestrian:3
c86c5rjqbl6t6917,210,7.007000000000001,87.0,29.0,490.0,448.0,not-occluded,72102090-a87d-11eb-b4de-a992953e7bc3,pedestrian:4
c86c5rjqbl6t6917,210,7.007000000000001,81.0,28.0,494.0,159.0,not-occluded,b45e4f30-a87d-11eb-b4de-a992953e7bc3,pedestrian:17
c86c5rjqbl6t6917,210,7.007000000000001,76.0,25.0,497.0,270.0,not-occluded,b7f1fd40-a87d-11eb-b4de-a992953e7bc3,pedestrian:18
c86c5rjqbl6t6917,210,7.007000000000001,77.0,31.0,500.0,288.0,not-occluded,bac23440-a87d-11eb-b4de-a992953e7bc3,pedestrian:19
c86c5rjqbl6t6917,210,7.007000000000001,94.0,45.0,490.0,328.0,not-occluded,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,210,7.007000000000001,60.0,17.0,504.0,480.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,210,7.007000000000001,65.0,24.0,486.0,1679.0,partial,0e5b9240-a87e-11eb-b4de-a992953e7bc3,pedestrian:29
c86c5rjqbl6t6917,210,7.007000000000001,60.0,19.0,486.0,1658.0,major,17388da0-a87e-11eb-b4de-a992953e7bc3,pedestrian:32
c86c5rjqbl6t6917,210,7.007000000000001,68.0,34.0,501.0,1886.0,partial,2d9b9a10-a87e-11eb-b4de-a992953e7bc3,pedestrian:34
c86c5rjqbl6t6917,210,7.007000000000001,94.0,30.0,489.0,1864.0,partial,300c7300-a87e-11eb-b4de-a992953e7bc3,pedestrian:35
c86c5rjqbl6t6917,210,7.007000000000001,77.0,26.0,498.0,187.0,not-occluded,41287c10-a87e-11eb-b4de-a992953e7bc3,pedestrian:36
c86c5rjqbl6t6917,210,7.007000000000001,67.0,20.0,500.0,230.0,not-occluded,8ed63240-a87e-11eb-b4de-a992953e7bc3,pedestrian:38
c86c5rjqbl6t6917,240,8.008,87.0,36.0,500.0,93.0,not-occluded,68423580-a87d-11eb-b4de-a992953e7bc3,pedestrian:1
c86c5rjqbl6t6917,240,8.008,77.0,23.0,503.0,124.0,not-occluded,6bed6330-a87d-11eb-b4de-a992953e7bc3,pedestrian:2
c86c5rjqbl6t6917,240,8.008,84.0,28.0,495.0,416.0,not-occluded,6f6f5e00-a87d-11eb-b4de-a992953e7bc3,pedestrian:3
c86c5rjqbl6t6917,240,8.008,87.0,29.0,490.0,447.0,not-occluded,72102090-a87d-11eb-b4de-a992953e7bc3,pedestrian:4
c86c5rjqbl6t6917,240,8.008,84.0,29.0,495.0,148.0,not-occluded,b45e4f30-a87d-11eb-b4de-a992953e7bc3,pedestrian:17
c86c5rjqbl6t6917,240,8.008,76.0,25.0,496.0,268.0,not-occluded,b7f1fd40-a87d-11eb-b4de-a992953e7bc3,pedestrian:18
c86c5rjqbl6t6917,240,8.008,70.0,28.0,504.0,290.0,not-occluded,bac23440-a87d-11eb-b4de-a992953e7bc3,pedestrian:19
c86c5rjqbl6t6917,240,8.008,92.0,44.0,491.0,329.0,not-occluded,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,240,8.008,66.0,19.0,502.0,477.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,240,8.008,65.0,24.0,486.0,1678.0,partial,0e5b9240-a87e-11eb-b4de-a992953e7bc3,pedestrian:29
c86c5rjqbl6t6917,240,8.008,75.0,25.0,499.0,184.0,not-occluded,41287c10-a87e-11eb-b4de-a992953e7bc3,pedestrian:36
c86c5rjqbl6t6917,240,8.008,70.0,27.0,498.0,211.0,not-occluded,8ed63240-a87e-11eb-b4de-a992953e7bc3,pedestrian:38
c86c5rjqbl6t6917,240,8.008,73.0,25.0,491.0,1707.0,partial,ab8ad440-a87e-11eb-b4de-a992953e7bc3,pedestrian:39
c86c5rjqbl6t6917,240,8.008,65.0,20.0,502.0,1732.0,partial,adc7a4e0-a87e-11eb-b4de-a992953e7bc3,pedestrian:40
c86c5rjqbl6t6917,240,8.008,76.0,43.0,494.0,1791.0,partial,afb4cee0-a87e-11eb-b4de-a992953e7bc3,pedestrian:41
c86c5rjqbl6t6917,270,9.009,89.0,30.0,493.0,414.0,not-occluded,6f6f5e00-a87d-11eb-b4de-a992953e7bc3,pedestrian:3
c86c5rjqbl6t6917,270,9.009,89.0,30.0,490.0,447.0,not-occluded,72102090-a87d-11eb-b4de-a992953e7bc3,pedestrian:4
c86c5rjqbl6t6917,270,9.009,86.0,30.0,505.0,152.0,major,b45e4f30-a87d-11eb-b4de-a992953e7bc3,pedestrian:17
c86c5rjqbl6t6917,270,9.009,75.0,25.0,497.0,270.0,not-occluded,b7f1fd40-a87d-11eb-b4de-a992953e7bc3,pedestrian:18
c86c5rjqbl6t6917,270,9.009,76.0,27.0,504.0,290.0,not-occluded,bac23440-a87d-11eb-b4de-a992953e7bc3,pedestrian:19
c86c5rjqbl6t6917,270,9.009,94.0,45.0,490.0,328.0,not-occluded,c1e21650-a87d-11eb-b4de-a992953e7bc3,pedestrian:21
c86c5rjqbl6t6917,270,9.009,66.0,19.0,501.0,478.0,not-occluded,c51ca7e0-a87d-11eb-b4de-a992953e7bc3,pedestrian:22
c86c5rjqbl6t6917,270,9.009,82.0,27.0,498.0,184.0,not-occluded,41287c10-a87e-11eb-b4de-a992953e7bc3,pedestrian:36
c86c5rjqbl6t6917,270,9.009,70.0,27.0,498.0,206.0,not-occluded,8ed63240-a87e-11eb-b4de-a992953e7bc3,pedestrian:38
c86c5rjqbl6t6917,270,9.009,66.0,31.0,498.0,1708.0,partial,bd0f1500-a87e-11eb-b4de-a992953e7bc3,pedestrian:42
cia63kvuoytqmlqn,180,6.006,253.0,90.0,396.0,492.0,not-occluded,de88cb10-a39a-11eb-bc80-91277e0b6b1d,pedestrian:1
cem2vzf50ulc4n7u,90,3.003,99.0,36.0,481.0,1232.0,not-occluded,3738d440-a304-11eb-be1e-d5e38df8e8ba,pedestrian:1
cjgeve7stn5tl0q6,0,0.0,62.0,28.0,488.0,1225.0,,cffa3630-8d4a-11eb-9042-eb5a25aba466,pedestrian:1
cjgeve7stn5tl0q6,0,0.0,32.0,12.0,490.0,1116.0,,d27dacc0-8d4a-11eb-9042-eb5a25aba466,pedestrian:2
cjgeve7stn5tl0q6,0,0.0,33.0,11.0,492.0,1098.0,,d51c9a90-8d4a-11eb-9042-eb5a25aba466,pedestrian:3
cjgeve7stn5tl0q6,0,0.0,37.0,10.0,490.0,1065.0,,d6da9e40-8d4a-11eb-9042-eb5a25aba466,pedestrian:4
cjgeve7stn5tl0q6,0,0.0,37.0,14.0,491.0,963.0,,d9779040-8d4a-11eb-9042-eb5a25aba466,pedestrian:5
cjgeve7stn5tl0q6,0,0.0,30.0,12.0,497.0,936.0,,db32d4d0-8d4a-11eb-9042-eb5a25aba466,pedestrian:6
cjgeve7stn5tl0q6,0,0.0,39.0,15.0,492.0,913.0,,dd329c70-8d4a-11eb-9042-eb5a25aba466,pedestrian:7
cjgeve7stn5tl0q6,0,0.0,61.0,28.0,495.0,209.0,,e2c771b0-8d4a-11eb-9042-eb5a25aba466,pedestrian:8
cjgeve7stn5tl0q6,30,1.001,72.0,29.0,494.0,1304.0,,cffa3630-8d4a-11eb-9042-eb5a25aba466,pedestrian:1
cjgeve7stn5tl0q6,30,1.001,41.0,12.0,500.0,1147.0,,d27dacc0-8d4a-11eb-9042-eb5a25aba466,pedestrian:2
cjgeve7stn5tl0q6,30,1.001,34.0,11.0,503.0,1129.0,,d51c9a90-8d4a-11eb-9042-eb5a25aba466,pedestrian:3
cjgeve7stn5tl0q6,30,1.001,37.0,10.0,500.0,1092.0,,d6da9e40-8d4a-11eb-9042-eb5a25aba466,pedestrian:4
cjgeve7stn5tl0q6,30,1.001,37.0,14.0,501.0,978.0,,d9779040-8d4a-11eb-9042-eb5a25aba466,pedestrian:5
cjgeve7stn5tl0q6,30,1.001,30.0,12.0,508.0,948.0,,db32d4d0-8d4a-11eb-9042-eb5a25aba466,pedestrian:6
cjgeve7stn5tl0q6,30,1.001,39.0,15.0,502.0,914.0,,dd329c70-8d4a-11eb-9042-eb5a25aba466,pedestrian:7
cjgeve7stn5tl0q6,30,1.001,78.0,40.0,500.0,13.0,,e2c771b0-8d4a-11eb-9042-eb5a25aba466,pedestrian:8
cjgeve7stn5tl0q6,60,2.002,89.0,27.0,477.0,1486.0,,cffa3630-8d4a-11eb-9042-eb5a25aba466,pedestrian:1
cjgeve7stn5tl0q6,60,2.002,41.0,12.0,487.0,1241.0,,d27dacc0-8d4a-11eb-9042-eb5a25aba466,pedestrian:2
cjgeve7stn5tl0q6,60,2.002,42.0,11.0,489.0,1219.0,,d51c9a90-8d4a-11eb-9042-eb5a25aba466,pedestrian:3
cjgeve7stn5tl0q6,60,2.002,43.0,10.0,487.0,1179.0,,d6da9e40-8d4a-11eb-9042-eb5a25aba466,pedestrian:4
cjgeve7stn5tl0q6,60,2.002,45.0,14.0,488.0,1048.0,,d9779040-8d4a-11eb-9042-eb5a25aba466,pedestrian:5
cjgeve7stn5tl0q6,60,2.002,35.0,12.0,498.0,1007.0,,db32d4d0-8d4a-11eb-9042-eb5a25aba466,pedestrian:6
cjgeve7stn5tl0q6,60,2.002,49.0,14.0,489.0,971.0,,dd329c70-8d4a-11eb-9042-eb5a25aba466,pedestrian:7
cjgeve7stn5tl0q6,90,3.003,58.0,17.0,473.0,1535.0,,d27dacc0-8d4a-11eb-9042-eb5a25aba466,pedestrian:2
cjgeve7stn5tl0q6,90,3.003,52.0,14.0,477.0,1505.0,,d51c9a90-8d4a-11eb-9042-eb5a25aba466,pedestrian:3
cjgeve7stn5tl0q6,90,3.003,57.0,15.0,472.0,1455.0,,d6da9e40-8d4a-11eb-9042-eb5a25aba466,pedestrian:4
cjgeve7stn5tl0q6,90,3.003,55.0,16.0,479.0,1282.0,,d9779040-8d4a-11eb-9042-eb5a25aba466,pedestrian:5
cjgeve7stn5tl0q6,90,3.003,41.0,15.0,491.0,1223.0,,db32d4d0-8d4a-11eb-9042-eb5a25aba466,pedestrian:6
cjgeve7stn5tl0q6,90,3.003,56.0,15.0,481.0,1193.0,,dd329c70-8d4a-11eb-9042-eb5a25aba466,pedestrian:7
cjgeve7stn5tl0q6,120,4.004,82.0,25.0,503.0,470.0,not-occluded,364f1c70-8d4b-11eb-9042-eb5a25aba466,pedestrian:9
cjgeve7stn5tl0q6,150,5.005,91.0,26.0,500.0,902.0,not-occluded,364f1c70-8d4b-11eb-9042-eb5a25aba466,pedestrian:9
cjgeve7stn5tl0q6,150,5.005,19.0,19.0,511.0,818.0,major,3e4c3f20-8d4b-11eb-9042-eb5a25aba466,pedestrian:10
cjgeve7stn5tl0q6,180,6.006,93.0,27.0,491.0,1230.0,not-occluded,364f1c70-8d4b-11eb-9042-eb5a25aba466,pedestrian:9
cjgeve7stn5tl0q6,180,6.006,20.0,20.0,503.0,1125.0,major,3e4c3f20-8d4b-11eb-9042-eb5a25aba466,pedestrian:10
cjgeve7stn5tl0q6,210,7.007000000000001,119.0,54.0,471.0,1455.0,major,364f1c70-8d4b-11eb-9042-eb5a25aba466,pedestrian:9
cjgeve7stn5tl0q6,210,7.007000000000001,24.0,23.0,495.0,1263.0,major,3e4c3f20-8d4b-11eb-9042-eb5a25aba466,pedestrian:10
cjgeve7stn5tl0q6,240,8.008,213.0,86.0,456.0,1518.0,not-occluded,3e4c3f20-8d4b-11eb-9042-eb5a25aba466,pedestrian:10
cz2r4yssiuov245e,0,0.0,61.0,22.0,493.0,1043.0,not-occluded,32acb1d0-a156-11eb-b6cf-23beed8002bf,pedestrian:1
cz2r4yssiuov245e,0,0.0,61.0,22.0,493.0,1079.0,not-occluded,3603cc10-a156-11eb-b6cf-23beed8002bf,pedestrian:2
cz2r4yssiuov245e,30,1.001,61.0,22.0,494.0,1060.0,not-occluded,32acb1d0-a156-11eb-b6cf-23beed8002bf,pedestrian:1
cz2r4yssiuov245e,30,1.001,61.0,22.0,494.0,1099.0,not-occluded,3603cc10-a156-11eb-b6cf-23beed8002bf,pedestrian:2
cz2r4yssiuov245e,60,2.002,69.0,27.0,493.0,1083.0,not-occluded,32acb1d0-a156-11eb-b6cf-23beed8002bf,pedestrian:1
cz2r4yssiuov245e,60,2.002,74.0,27.0,488.0,1123.0,not-occluded,3603cc10-a156-11eb-b6cf-23beed8002bf,pedestrian:2
cz2r4yssiuov245e,90,3.003,96.0,38.0,487.0,1112.0,not-occluded,32acb1d0-a156-11eb-b6cf-23beed8002bf,pedestrian:1
cz2r4yssiuov245e,90,3.003,98.0,38.0,482.0,1154.0,not-occluded,3603cc10-a156-11eb-b6cf-23beed8002bf,pedestrian:2
cz2r4yssiuov245e,120,4.004,126.0,48.0,483.0,1167.0,not-occluded,32acb1d0-a156-11eb-b6cf-23beed8002bf,pedestrian:1
cz2r4yssiuov245e,120,4.004,136.0,38.0,476.0,1227.0,not-occluded,3603cc10-a156-11eb-b6cf-23beed8002bf,pedestrian:2
cz2r4yssiuov245e,120,4.004,120.0,28.0,486.0,1251.0,major,57f92fe0-a156-11eb-b6cf-23beed8002bf,pedestrian:3
cz2r4yssiuov245e,150,5.005,201.0,76.0,467.0,1296.0,not-occluded,32acb1d0-a156-11eb-b6cf-23beed8002bf,pedestrian:1
cz2r4yssiuov245e,150,5.005,211.0,65.0,464.0,1406.0,not-occluded,3603cc10-a156-11eb-b6cf-23beed8002bf,pedestrian:2
cz2r4yssiuov245e,150,5.005,190.0,51.0,470.0,1439.0,major,57f92fe0-a156-11eb-b6cf-23beed8002bf,pedestrian:3
cl0ro3m2jrrw2goc,0,0.0,41.0,38.0,615.0,77.0,not-occluded,0a55cf60-a155-11eb-9635-19233d934d56,pedestrian:1
cl0ro3m2jrrw2goc,0,0.0,38.0,36.0,612.0,118.0,not-occluded,0cdb68d0-a155-11eb-9635-19233d934d56,pedestrian:2
cl0ro3m2jrrw2goc,30,1.001,37.0,35.0,610.0,146.0,not-occluded,0cdb68d0-a155-11eb-9635-19233d934d56,pedestrian:2
cl0ro3m2jrrw2goc,30,1.001,41.0,38.0,612.0,105.0,not-occluded,0a55cf60-a155-11eb-9635-19233d934d56,pedestrian:1
